bus_stop_code,current_time,duration,hour,round,day,minute,time
4606946088,06:04:49,143,6,3,0,4,5
4611146141,06:04:49,119,6,2,0,4,5
4614146151,06:04:49,98,6,2,0,4,5
4616146171,06:04:49,79,6,2,0,4,5
4617146241,06:04:49,70,6,2,0,4,5
4624146319,06:04:49,72,6,2,0,4,5
4631946309,06:04:49,72,6,2,0,4,5
4630946279,06:04:49,85,6,2,0,4,5
4624946179,06:05:49,53,6,1,0,5,5
4617946169,06:05:49,106,6,2,0,5,5
4616946159,06:05:49,38,6,1,0,5,5
4615946149,06:05:49,83,6,2,0,5,5
4611946069,06:05:49,226,6,4,0,5,5
4606946088,06:05:49,143,6,3,0,5,5
4611146141,06:05:49,119,6,2,0,5,5
4614146151,06:05:49,98,6,2,0,5,5
4615146161,06:05:49,98,6,2,0,5,5
4617146241,06:05:49,70,6,2,0,5,5
4624146319,06:05:49,72,6,2,0,5,5
4631946309,06:05:50,72,6,2,0,5,5
4630946279,06:05:50,86,6,2,0,5,5
4616946159,06:06:50,38,6,1,0,6,5
4615946149,06:06:50,83,6,2,0,6,5
4614946119,06:06:50,149,6,3,0,6,5
4606946088,06:06:50,143,6,3,0,6,5
4608846111,06:06:50,79,6,2,0,6,5
4614146151,06:06:50,98,6,2,0,6,5
4615146161,06:06:50,98,6,2,0,6,5
4616146171,06:06:50,78,6,2,0,6,5
4624146319,06:06:50,72,6,2,0,6,5
4631946309,06:06:50,72,6,2,0,6,5
4630946279,06:06:50,86,6,2,0,6,5
4616946159,06:07:51,38,6,1,0,7,5
4615946149,06:07:51,83,6,2,0,7,5
4614946119,06:07:51,151,6,3,0,7,5
4606946088,06:07:51,143,6,3,0,7,5
4608846111,06:07:51,79,6,2,0,7,5
4614146151,06:07:51,98,6,2,0,7,5
4615146161,06:07:51,98,6,2,0,7,5
4616146171,06:07:51,78,6,2,0,7,5
4624146319,06:07:51,72,6,2,0,7,5
4631946309,06:07:51,72,6,2,0,7,5
4630946279,06:07:51,86,6,2,0,7,5
4616946159,06:08:52,38,6,1,0,8,5
4615946149,06:08:52,83,6,2,0,8,5
4614946119,06:08:52,151,6,3,0,8,5
4606946088,06:08:52,143,6,3,0,8,5
4608846111,06:08:52,79,6,2,0,8,5
4611146141,06:08:52,119,6,2,0,8,5
4615146161,06:08:52,98,6,2,0,8,5
4616146171,06:08:52,78,6,2,0,8,5
4617146241,06:08:52,72,6,2,0,8,5
4631946309,06:08:52,72,6,2,0,8,5
4630946279,06:08:52,86,6,2,0,8,5
4614946119,06:09:52,151,6,3,0,9,5
4611946069,06:09:52,222,6,4,0,9,5
4608846111,06:09:52,79,6,2,0,9,5
4611146141,06:09:53,118,6,2,0,9,5
4614146151,06:09:53,98,6,2,0,9,5
4616146171,06:09:53,78,6,2,0,9,5
4617146241,06:09:53,72,6,2,0,9,5
4624146319,06:09:53,72,6,2,0,9,5
4630946279,06:09:53,86,6,2,0,9,5
4614946119,06:10:53,151,6,3,0,10,6
4611946069,06:10:53,222,6,4,0,10,6
4606946088,06:10:53,139,6,3,0,10,6
4611146141,06:10:53,118,6,2,0,10,6
4614146151,06:10:53,98,6,2,0,10,6
4616146171,06:10:53,78,6,2,0,10,6
4617146241,06:10:53,72,6,2,0,10,6
4624146319,06:10:53,71,6,2,0,10,6
4630946279,06:10:54,86,6,2,0,10,6
4630146311,06:11:54,64,6,2,0,11,6
4631146249,06:11:54,66,6,2,0,11,6
4624946179,06:11:54,52,6,1,0,11,6
4617946169,06:11:54,107,6,2,0,11,6
4616946159,06:11:54,38,6,1,0,11,6
4615946149,06:11:54,83,6,2,0,11,6
4611946069,06:11:54,222,6,4,0,11,6
4606946088,06:11:54,139,6,3,0,11,6
4608846111,06:11:54,78,6,2,0,11,6
4614146151,06:11:54,98,6,2,0,11,6
4615146161,06:11:54,97,6,2,0,11,6
4617146241,06:11:54,72,6,2,0,11,6
4624146319,06:11:54,71,6,2,0,11,6
4631946309,06:11:54,73,6,2,0,11,6
4631146249,06:12:55,66,6,2,0,12,6
4624946179,06:12:55,52,6,1,0,12,6
4617946169,06:12:55,107,6,2,0,12,6
4616946159,06:12:55,38,6,1,0,12,6
4615946149,06:12:55,83,6,2,0,12,6
4611946069,06:12:55,222,6,4,0,12,6
4606946088,06:12:55,139,6,3,0,12,6
4608846111,06:12:55,78,6,2,0,12,6
4614146151,06:12:55,98,6,2,0,12,6
4615146161,06:12:55,97,6,2,0,12,6
4617146241,06:12:55,72,6,2,0,12,6
4624146319,06:12:55,71,6,2,0,12,6
4631946309,06:12:55,73,6,2,0,12,6
4630946279,06:12:55,87,6,2,0,12,6
4630146311,06:13:56,64,6,2,0,13,6
4624946179,06:13:56,52,6,1,0,13,6
4617946169,06:13:56,107,6,2,0,13,6
4616946159,06:13:56,38,6,1,0,13,6
4615946149,06:13:56,83,6,2,0,13,6
4614946119,06:13:56,152,6,3,0,13,6
4606946088,06:13:56,139,6,3,0,13,6
4608846111,06:13:56,78,6,2,0,13,6
4614146151,06:13:56,98,6,2,0,13,6
4615146161,06:13:56,97,6,2,0,13,6
4616146171,06:13:56,79,6,2,0,13,6
4624146319,06:13:56,71,6,2,0,13,6
4631946309,06:13:56,73,6,2,0,13,6
4630946279,06:13:56,87,6,2,0,13,6
4631146249,06:14:56,65,6,2,0,14,6
4617946169,06:14:57,107,6,2,0,14,6
4616946159,06:14:57,38,6,1,0,14,6
4615946149,06:14:57,83,6,2,0,14,6
4614946119,06:14:57,152,6,3,0,14,6
4606946088,06:14:57,139,6,3,0,14,6
4608846111,06:14:57,78,6,2,0,14,6
4611146141,06:14:57,120,6,2,0,14,6
4615146161,06:14:57,97,6,2,0,14,6
4616146171,06:14:57,80,6,2,0,14,6
4617146241,06:14:57,71,6,2,0,14,6
4631946309,06:14:57,73,6,2,0,14,6
4630946279,06:14:57,87,6,2,0,14,6
4624946179,06:15:57,51,6,1,0,15,6
4617946169,06:15:57,107,6,2,0,15,6
4615946149,06:15:57,83,6,2,0,15,6
4614946119,06:15:57,152,6,3,0,15,6
4606946088,06:15:58,139,6,3,0,15,6
4608846111,06:15:58,78,6,2,0,15,6
4611146141,06:15:58,122,6,3,0,15,6
4615146161,06:15:58,97,6,2,0,15,6
4616146171,06:15:58,80,6,2,0,15,6
4617146241,06:15:58,71,6,2,0,15,6
4624146319,06:15:58,72,6,2,0,15,6
