bus_stop_code,current_time,duration,hour,round,day,minute,time
0104501046,17:01:24,185,17,0,0,1,23
0104601047,17:04:24,106,17,0,0,4,23
0104701048,17:06:10,70,17,0,0,6,23
0104801049,17:07:24,67,17,0,0,7,23
0104901050,17:08:24,334,17,0,0,8,23
0105001051,17:13:58,64,17,0,0,13,23
0105101052,17:14:40,33,17,0,0,14,24
0105201053,17:15:13,42,17,0,0,15,24
0105301054,17:15:55,71,17,0,0,15,24
0105401055,17:17:06,292,17,0,0,17,24
0105501056,17:21:58,45,17,0,0,21,24
0105601057,17:22:43,32,17,0,0,22,24
0105701058,17:22:56,16,17,0,0,22,24
0105801059,17:23:12,17,17,0,0,23,24
0105901060,17:23:29,20,17,0,0,23,24
0106001061,17:23:56,235,17,0,0,23,24
0106101062,17:27:51,96,17,0,0,27,24
0106201063,17:29:27,20,17,0,0,29,24
0106301064,17:29:47,69,17,0,0,29,24
0106401065,17:30:56,125,17,0,0,30,24
0106501066,17:33:01,211,17,0,0,33,24
0106601067,17:36:32,57,17,0,0,36,24
0106701068,17:37:29,112,17,0,0,37,24
0106801069,17:39:21,58,17,0,0,39,24
0106901070,17:40:19,161,17,0,0,40,24
0107001071,17:43:00,121,17,0,0,43,24
0100001001,18:16:23,51,18,0,0,16,26
0100101002,18:17:23,279,18,0,0,17,26
0100201003,18:21:43,176,18,0,0,21,26
0100301004,18:23:43,60,18,0,0,23,26
0100401005,18:24:43,83,18,0,0,24,26
0100501006,18:26:06,182,18,0,0,26,26
0100601007,18:28:43,71,18,0,0,28,26
0100701008,18:29:43,50,18,0,0,29,26
0100801009,18:30:33,86,18,0,0,30,26
0100901010,18:31:59,123,18,0,0,31,26
0101001011,18:34:02,91,18,0,0,34,26
0101101012,18:35:33,138,18,0,0,35,26
0101201013,18:38:01,150,18,0,0,38,26
0101301014,18:40:01,57,18,0,0,40,27
0101401015,18:40:58,209,18,0,0,40,27
0101501016,18:44:27,57,18,0,0,44,27
0101601017,18:45:24,96,18,0,0,45,27
0101701018,18:47:00,84,18,0,0,47,27
0101801019,18:48:24,40,18,0,0,48,27
0101901020,18:49:04,61,18,0,0,49,27
0102001021,18:50:05,84,18,0,0,50,27
0102101022,18:51:38,84,18,0,0,51,27
0102201023,18:52:38,57,18,0,0,52,27
0102301024,18:53:35,141,18,0,0,53,27
0102401025,18:55:56,62,18,0,0,55,27
0102501026,18:57:38,114,18,0,0,57,27
0102601027,18:59:32,43,18,0,0,59,27
0102701028,19:00:15,32,19,0,0,0,27
0102801029,19:00:47,140,19,0,0,0,27
0102901030,19:02:54,121,19,0,0,2,27
0103001031,19:04:55,75,19,0,0,4,27
0103101032,19:06:10,49,19,0,0,6,27
0103201033,19:06:54,54,19,0,0,6,27
0103301034,19:07:54,17,19,0,0,7,27
0103401035,19:08:11,103,19,0,0,8,27
0103701038,19:26:30,176,19,0,0,26,28
0103801039,19:29:26,89,19,0,0,29,28
0103901040,19:30:55,126,19,0,0,30,28
0104001041,19:33:01,85,19,0,0,33,28
0104101042,19:34:26,123,19,0,0,34,28
0104201043,19:36:29,237,19,0,0,36,28
0104301044,19:40:26,88,19,0,0,40,28
0104401045,19:41:54,56,19,0,0,41,28
0104501046,19:42:50,170,19,0,0,42,28
0104601047,19:45:40,108,19,0,0,45,28
0104701048,19:47:28,72,19,0,0,47,28
0104801049,19:49:05,92,19,0,0,49,29
0104901050,19:50:22,168,19,0,0,50,29
0105001051,19:53:10,32,19,0,0,53,29
0105101052,19:53:22,54,19,0,0,53,29
0105201053,19:54:16,68,19,0,0,54,29
0105301054,19:55:22,126,19,0,0,55,29
0105401055,19:57:28,519,19,0,0,57,29
0105501056,20:06:07,81,20,0,0,6,29
0105601057,20:07:28,58,20,0,0,7,29
0105701058,20:08:41,91,20,0,0,8,29
0105801059,20:10:12,100,20,0,0,10,29
0105901060,20:11:52,113,20,0,0,11,29
0106001061,20:13:45,175,20,0,0,13,29
0106101062,20:16:40,71,20,0,0,16,29
0106201063,20:17:51,15,20,0,0,17,29
0106301064,20:18:06,52,20,0,0,18,29
0106401065,20:18:58,93,20,0,0,18,29
0106501066,20:20:31,158,20,0,0,20,29
0106601067,20:23:09,42,20,0,0,23,29
0106701068,20:23:51,84,20,0,0,23,29
0106801069,20:25:15,43,20,0,0,25,29
0106901070,20:25:58,120,20,0,0,25,29
0107001071,20:27:58,90,20,0,0,27,29
0100001001,09:00:24,64,9,0,1,0,7
0100101002,09:01:28,124,9,0,1,1,7
0100201003,09:03:24,183,9,0,1,3,7
0100301004,09:04:24,55,9,0,1,4,7
0100401005,09:05:19,76,9,0,1,5,7
0100501006,09:06:35,168,9,0,1,6,7
0100601007,09:09:24,108,9,0,1,9,7
0100701008,09:11:12,71,9,0,1,11,7
0100801009,09:12:23,122,9,0,1,12,7
0100901010,09:13:42,262,9,0,1,13,8
0101001011,09:18:04,193,9,0,1,18,8
0101101012,09:21:17,294,9,0,1,21,8
0101201013,09:25:58,13,9,0,1,25,8
0101301014,09:26:11,18,9,0,1,26,8
0101401015,09:26:29,66,9,0,1,26,8
0101501016,09:27:35,18,9,0,1,27,8
0101601017,09:27:53,31,9,0,1,27,8
0101701018,09:28:24,27,9,0,1,28,8
0101801019,09:28:58,84,9,0,1,28,8
0101901020,09:29:58,60,9,0,1,29,8
0102001021,09:30:58,83,9,0,1,30,8
0102101022,09:32:16,142,9,0,1,32,8
0102201023,09:34:16,51,9,0,1,34,8
0102301024,09:35:07,126,9,0,1,35,8
0102401025,09:37:13,56,9,0,1,37,8
0102501026,09:38:09,148,9,0,1,38,8
0102601027,09:40:37,56,9,0,1,40,8
0102701028,09:41:33,41,9,0,1,41,8
0102801029,09:42:14,181,9,0,1,42,8
0102901030,09:45:36,127,9,0,1,45,9
0103701038,10:15:24,201,10,0,1,15,10
0103801039,10:18:45,101,10,0,1,18,10
0103901040,10:20:26,143,10,0,1,20,10
0104001041,10:22:49,96,10,0,1,22,10
0104101042,10:23:44,41,10,0,1,23,10
0104201043,10:24:25,80,10,0,1,24,10
0104301044,10:25:44,72,10,0,1,25,10
0104401045,10:26:56,46,10,0,1,26,10
0104501046,10:27:44,191,10,0,1,27,10
0104601047,10:31:00,73,10,0,1,31,10
0104701048,10:32:13,49,10,0,1,32,10
0104801049,10:33:02,80,10,0,1,33,10
0104901050,10:34:22,61,10,0,1,34,10
0105001051,10:35:23,11,10,0,1,35,10
0105101052,10:35:34,33,10,0,1,35,10
0105201053,10:36:00,62,10,0,1,36,10
0105301054,10:37:00,107,10,0,1,37,10
0105401055,10:38:47,439,10,0,1,38,10
0105501056,10:46:06,68,10,0,1,46,10
0105601057,10:47:14,49,10,0,1,47,10
0105701058,10:48:16,10,10,0,1,48,11
0105801059,10:48:26,11,10,0,1,48,11
0105901060,10:48:37,13,10,0,1,48,11
0106001061,10:48:50,20,10,0,1,48,11
0106101062,10:49:10,8,10,0,1,49,11
0106201063,10:49:16,60,10,0,1,49,11
0106301064,10:51:41,42,10,0,1,51,11
0106401065,10:52:23,75,10,0,1,52,11
0106501066,10:53:41,30,10,0,1,53,11
0106601067,10:54:11,8,10,0,1,54,11
0106701068,10:54:19,16,10,0,1,54,11
0106801069,10:54:35,8,10,0,1,54,11
0106901070,10:54:41,347,10,0,1,54,11
0107001071,11:00:28,261,11,0,1,0,11
0100001001,11:52:21,86,11,0,1,52,13
0100101002,11:53:47,168,11,0,1,53,13
0100201003,11:56:21,100,11,0,1,56,13
0100301004,11:57:21,231,11,0,1,57,13
0100401005,11:59:21,41,11,0,1,59,13
0100501006,12:00:02,91,12,0,1,0,13
0100601007,12:01:40,96,12,0,1,1,13
0100701008,12:03:16,63,12,0,1,3,13
0100801009,12:03:40,67,12,0,1,3,13
0100901010,12:04:47,96,12,0,1,4,13
0101001011,12:06:23,71,12,0,1,6,13
0101101012,12:07:34,108,12,0,1,7,13
0101201013,12:09:40,71,12,0,1,9,13
0101301014,12:10:56,101,12,0,1,10,14
0101401015,12:11:56,161,12,0,1,11,14
0101501016,12:14:37,44,12,0,1,14,14
0101601017,12:15:21,74,12,0,1,15,14
0101701018,12:16:35,65,12,0,1,16,14
0101801019,12:17:56,60,12,0,1,17,14
0101901020,12:18:56,91,12,0,1,18,14
0102001021,12:20:27,126,12,0,1,20,14
0102101022,12:22:16,35,12,0,1,22,14
0102201023,12:22:51,11,12,0,1,22,14
0102301024,12:23:02,28,12,0,1,23,14
0102401025,12:23:30,12,12,0,1,23,14
0102501026,12:23:42,33,12,0,1,23,14
0102601027,12:24:16,105,12,0,1,24,14
0102701028,12:26:01,78,12,0,1,26,14
0102801029,12:27:19,341,12,0,1,27,14
0102901030,12:33:30,77,12,0,1,33,14
0103001031,12:34:47,48,12,0,1,34,14
0103101032,12:35:30,118,12,0,1,35,14
0103201033,12:37:28,113,12,0,1,37,14
0103301034,12:39:21,30,12,0,1,39,14
0103401035,12:39:51,181,12,0,1,39,14
0103501036,12:42:48,208,12,0,1,42,15
0104301044,14:57:56,391,14,0,1,57,19
0104401045,15:04:12,107,15,0,1,4,19
0104501046,15:05:59,323,15,0,1,5,19
0104601047,15:11:30,102,15,0,1,11,20
0104701048,15:12:30,48,15,0,1,12,20
0104801049,15:13:30,108,15,0,1,13,20
0104901050,15:15:18,83,15,0,1,15,20
0105001051,15:16:30,20,15,0,1,16,20
0105101052,15:16:50,58,15,0,1,16,20
0105201053,15:17:30,62,15,0,1,17,20
0105301054,15:18:30,71,15,0,1,18,20
0105401055,15:19:41,291,15,0,1,19,20
0105501056,15:24:32,45,15,0,1,24,20
0105601057,15:25:17,32,15,0,1,25,20
0105701058,15:25:48,75,15,0,1,25,20
0105801059,15:27:03,83,15,0,1,27,20
0105901060,15:28:48,129,15,0,1,28,20
0106001061,15:30:57,200,15,0,1,30,20
0106101062,15:34:17,81,15,0,1,34,20
0106201063,15:35:38,17,15,0,1,35,20
0106301064,15:35:55,59,15,0,1,35,20
0106401065,15:36:54,106,15,0,1,36,20
0106501066,15:38:40,180,15,0,1,38,20
0106601067,15:41:40,48,15,0,1,41,20
0106701068,15:42:28,95,15,0,1,42,20
0106801069,15:44:03,49,15,0,1,44,20
0106901070,15:44:52,137,15,0,1,44,20
0107001071,15:47:09,103,15,0,1,47,20
0100001001,07:24:33,64,7,0,5,24,4
0100101002,07:25:37,124,7,0,5,25,4
0100201003,07:27:41,45,7,0,5,27,4
0100301004,07:28:26,39,7,0,5,28,4
0100401005,07:29:05,54,7,0,5,29,4
0100501006,07:29:59,119,7,0,5,29,4
0100601007,07:31:58,83,7,0,5,31,4
0100701008,07:33:21,54,7,0,5,33,4
0100801009,07:34:15,93,7,0,5,34,4
0100901010,07:35:48,133,7,0,5,35,4
0101001011,07:38:01,98,7,0,5,38,4
0101101012,07:39:39,150,7,0,5,39,4
0101201013,07:42:07,27,7,0,5,42,5
0101301014,07:42:34,37,7,0,5,42,5
0101401015,07:43:07,138,7,0,5,43,5
0101501016,07:45:25,38,7,0,5,45,5
0101601017,07:46:03,64,7,0,5,46,5
0101701018,07:47:07,56,7,0,5,47,5
0101801019,07:48:14,57,7,0,5,48,5
0101901020,07:49:14,169,7,0,5,49,5
0102001021,07:50:36,56,7,0,5,50,5
0102101022,07:51:36,82,7,0,5,51,5
0102201023,07:52:58,26,7,0,5,52,5
0102301024,07:53:24,65,7,0,5,53,5
0102401025,07:54:36,288,7,0,5,54,5
0102501026,07:57:36,109,7,0,5,57,5
0102601027,07:59:36,43,7,0,5,59,5
0102701028,08:00:19,32,8,0,5,0,5
0102801029,08:00:51,141,8,0,5,0,5
0102901030,08:02:54,154,8,0,5,2,5
0103001031,08:05:28,96,8,0,5,5,5
0103101032,08:07:04,63,8,0,5,7,5
0103201033,08:08:07,60,8,0,5,8,5
0103301034,08:09:07,16,8,0,5,9,5
0103401035,08:09:23,97,8,0,5,9,5
0103501036,08:11:00,75,8,0,5,11,5
0103701038,08:37:48,170,8,0,5,37,6
0103801039,08:40:38,85,8,0,5,40,6
0103901040,08:42:03,121,8,0,5,42,6
0104001041,08:44:09,111,8,0,5,44,7
0104101042,08:45:09,93,8,0,5,45,7
0104201043,08:47:09,453,8,0,5,47,7
0104301044,08:53:25,16,8,0,5,53,7
0104401045,08:53:41,10,8,0,5,53,7
0104501046,08:53:51,31,8,0,5,53,7
0104601047,08:54:25,101,8,0,5,54,7
0104701048,08:56:06,68,8,0,5,56,7
0104801049,08:57:14,110,8,0,5,57,7
0104901050,08:59:04,85,8,0,5,59,7
0105001051,09:00:29,16,9,0,5,0,7
0105101052,09:00:46,53,9,0,5,0,7
0105201053,09:01:46,74,9,0,5,1,7
0105301054,09:02:46,58,9,0,5,2,7
0105401055,09:03:44,238,9,0,5,3,7
0105501056,09:07:42,37,9,0,5,7,7
0105601057,09:08:19,26,9,0,5,8,7
0105701058,09:08:46,17,9,0,5,8,7
0105801059,09:09:03,18,9,0,5,9,7
0105901060,09:09:21,21,9,0,5,9,7
0106001061,09:09:46,189,9,0,5,9,7
0106101062,09:12:55,77,9,0,5,12,7
0106201063,09:14:12,16,9,0,5,14,7
0106301064,09:14:28,56,9,0,5,14,7
0106401065,09:15:24,100,9,0,5,15,7
0106501066,09:17:04,170,9,0,5,17,7
0106601067,09:19:54,46,9,0,5,19,7
0106701068,09:20:40,90,9,0,5,20,7
0106801069,09:22:10,47,9,0,5,22,7
0106901070,09:22:57,129,9,0,5,22,7
0107001071,09:25:06,97,9,0,5,25,7
0100001001,09:48:54,98,9,0,5,48,9
0100101002,09:50:32,190,9,0,5,50,9
0100201003,09:53:42,69,9,0,5,53,9
0100301004,09:54:51,60,9,0,5,54,9
0100401005,09:55:51,83,9,0,5,55,9
0100501006,09:57:14,182,9,0,5,57,9
0100601007,10:00:16,126,10,0,5,0,9
0100701008,10:02:22,84,10,0,5,2,9
0100801009,10:03:46,143,10,0,5,3,9
0100901010,10:06:09,204,10,0,5,6,9
0101001011,10:09:33,150,10,0,5,9,9
0101101012,10:12:03,229,10,0,5,12,9
0101201013,10:15:46,10,10,0,5,15,10
0101301014,10:15:56,14,10,0,5,15,10
0101401015,10:16:10,52,10,0,5,16,10
0101501016,10:17:02,14,10,0,5,17,10
0101601017,10:17:16,24,10,0,5,17,10
0101701018,10:17:40,21,10,0,5,17,10
0101801019,10:18:01,10,10,0,5,18,10
0101901020,10:18:11,15,10,0,5,18,10
0102001021,10:18:26,21,10,0,5,18,10
0102101022,10:18:46,252,10,0,5,18,10
0102201023,10:22:58,80,10,0,5,22,10
0102301024,10:24:04,115,10,0,5,24,10
0102401025,10:25:59,51,10,0,5,25,10
0102501026,10:26:50,134,10,0,5,26,10
0102601027,10:29:04,50,10,0,5,29,10
0102701028,10:30:20,82,10,0,5,30,10
0102801029,10:31:20,119,10,0,5,31,10
0102901030,10:33:20,74,10,0,5,33,10
0103001031,10:34:34,46,10,0,5,34,10
0103101032,10:35:20,91,10,0,5,35,10
0103201033,10:36:51,87,10,0,5,36,10
0103301034,10:38:18,23,10,0,5,38,10
0103401035,10:38:41,140,10,0,5,38,10
0103501036,10:40:38,178,10,0,5,40,11
0103701038,11:02:13,164,11,0,5,2,11
0103801039,11:04:57,82,11,0,5,4,11
0103901040,11:06:19,117,11,0,5,6,11
0104001041,11:08:13,67,11,0,5,8,11
0104101042,11:09:20,98,11,0,5,9,11
0104201043,11:10:58,189,11,0,5,10,11
0104301044,11:14:07,70,11,0,5,14,11
0104401045,11:15:17,45,11,0,5,15,11
0104501046,11:16:02,135,11,0,5,16,11
0104601047,11:18:17,86,11,0,5,18,11
0104701048,11:19:43,57,11,0,5,19,11
0104801049,11:20:46,94,11,0,5,20,12
0104901050,11:21:46,87,11,0,5,21,12
0105001051,11:23:13,17,11,0,5,23,12
0105101052,11:23:46,78,11,0,5,23,12
0105201053,11:24:46,74,11,0,5,24,12
0105301054,11:25:46,78,11,0,5,25,12
0105401055,11:27:04,322,11,0,5,27,12
0105501056,11:32:26,50,11,0,5,32,12
0105601057,11:33:16,36,11,0,5,33,12
0105701058,11:34:04,32,11,0,5,34,12
0105801059,11:34:36,36,11,0,5,34,12
0105901060,11:35:04,113,11,0,5,35,12
0106001061,11:36:57,174,11,0,5,36,12
0106101062,11:39:51,71,11,0,5,39,12
0106201063,11:41:02,15,11,0,5,41,12
0106301064,11:41:17,51,11,0,5,41,12
0106401065,11:42:08,92,11,0,5,42,12
0106501066,11:43:40,156,11,0,5,43,12
0106601067,11:46:16,42,11,0,5,46,12
0106701068,11:46:58,83,11,0,5,46,12
0106801069,11:48:21,43,11,0,5,48,12
0106901070,11:49:04,119,11,0,5,49,12
0107001071,11:51:03,90,11,0,5,51,12
0100001001,12:19:15,350,12,0,5,19,14
0100101002,12:24:31,287,12,0,5,24,14
0100201003,12:28:31,92,12,0,5,28,14
0100301004,12:29:31,98,12,0,5,29,14
0100401005,12:30:49,56,12,0,5,30,14
0100501006,12:31:45,123,12,0,5,31,14
0100601007,12:33:49,128,12,0,5,33,14
0100701008,12:35:49,52,12,0,5,35,14
0100801009,12:36:41,90,12,0,5,36,14
0100901010,12:38:11,128,12,0,5,38,14
0101001011,12:40:19,94,12,0,5,40,14
0101101012,12:41:53,144,12,0,5,41,14
0101201013,12:44:07,59,12,0,5,44,15
0101301014,12:45:06,79,12,0,5,45,15
0101401015,12:46:07,182,12,0,5,46,15
0101501016,12:49:09,50,12,0,5,49,15
0101601017,12:49:59,84,12,0,5,49,15
0101701018,12:51:23,73,12,0,5,51,15
0101801019,12:52:36,35,12,0,5,52,15
0101901020,12:53:21,16,12,0,5,53,15
0102001021,12:53:37,22,12,0,5,53,15
0102101022,12:53:59,26,12,0,5,53,15
0103701038,13:40:49,159,13,0,5,40,17
0103801039,13:43:28,80,13,0,5,43,17
0103901040,13:44:48,113,13,0,5,44,17
0104001041,13:46:41,76,13,0,5,46,17
0104101042,13:47:49,112,13,0,5,47,17
0104201043,13:49:49,211,13,0,5,49,17
0104301044,13:53:06,98,13,0,5,53,17
0104401045,13:54:44,62,13,0,5,54,17
0104501046,13:55:46,188,13,0,5,55,17
0104601047,13:59:06,114,13,0,5,59,17
0104701048,14:01:00,76,14,0,5,1,17
0104801049,14:02:16,124,14,0,5,2,17
0104901050,14:04:23,77,14,0,5,4,17
0105001051,14:05:40,15,14,0,5,5,17
0105101052,14:05:55,41,14,0,5,5,17
0105201053,14:06:23,81,14,0,5,6,17
0105301054,14:07:23,114,14,0,5,7,17
0105401055,14:09:17,469,14,0,5,9,17
0105501056,14:17:06,73,14,0,5,17,17
0105601057,14:18:19,52,14,0,5,18,17
0105701058,14:19:39,43,14,0,5,19,18
0105801059,14:20:22,47,14,0,5,20,18
0105901060,14:21:00,103,14,0,5,21,18
0106001061,14:22:43,159,14,0,5,22,18
0106101062,14:25:00,114,14,0,5,25,18
0106201063,14:26:54,24,14,0,5,26,18
0106301064,14:27:18,83,14,0,5,27,18
0106401065,14:28:41,148,14,0,5,28,18
0106501066,14:31:09,251,14,0,5,31,18
0106601067,14:35:20,68,14,0,5,35,18
0106701068,14:36:28,133,14,0,5,36,18
0106801069,14:38:41,69,14,0,5,38,18
0106901070,14:39:50,191,14,0,5,39,18
0107001071,14:43:01,144,14,0,5,43,18
0100001001,15:02:08,311,15,0,5,2,19
0100101002,15:06:08,114,15,0,5,6,19
0100201003,15:08:02,41,15,0,5,8,19
0100301004,15:08:43,36,15,0,5,8,19
0100401005,15:09:08,139,15,0,5,9,19
0100501006,15:11:27,307,15,0,5,11,19
0100601007,15:17:24,120,15,0,5,17,20
0100701008,15:19:24,84,15,0,5,19,20
0100801009,15:20:48,143,15,0,5,20,20
0100901010,15:23:11,204,15,0,5,23,20
0101001011,15:26:35,150,15,0,5,26,20
0101101012,15:29:05,229,15,0,5,29,20
0101201013,15:33:00,64,15,0,5,33,20
0101301014,15:34:00,82,15,0,5,34,20
0101401015,15:35:22,301,15,0,5,35,20
0101501016,15:40:23,82,15,0,5,40,20
0101601017,15:41:45,139,15,0,5,41,20
0101701018,15:44:04,122,15,0,5,44,20
0101801019,15:46:06,57,15,0,5,46,20
0101901020,15:47:03,88,15,0,5,47,20
0102001021,15:48:31,121,15,0,5,48,20
0102101022,15:50:16,148,15,0,5,50,21
0102201023,15:52:44,47,15,0,5,52,21
0102301024,15:53:34,162,15,0,5,53,21
0102401025,15:56:16,71,15,0,5,56,21
0102501026,15:57:27,189,15,0,5,57,21
0102601027,16:00:36,71,16,0,5,0,21
0102701028,16:00:51,35,16,0,5,0,21
0102801029,16:01:51,120,16,0,5,1,21
0102901030,16:03:51,203,16,0,5,3,21
0103001031,16:06:51,113,16,0,5,6,21
0103101032,16:08:51,77,16,0,5,8,21
0103701038,16:35:43,146,16,0,5,35,22
0103801039,16:38:09,73,16,0,5,38,22
0103901040,16:39:22,104,16,0,5,39,22
0104001041,16:41:01,82,16,0,5,41,23
0104101042,16:42:23,119,16,0,5,42,23
0104201043,16:44:01,128,16,0,5,44,23
0104301044,16:46:01,106,16,0,5,46,23
0104401045,16:48:01,65,16,0,5,48,23
0104501046,16:49:06,197,16,0,5,49,23
0104601047,16:52:19,92,16,0,5,52,23
0104701048,16:53:19,96,16,0,5,53,23
0104801049,16:55:19,110,16,0,5,55,23
0104901050,16:57:09,85,16,0,5,57,23
0105001051,16:58:19,83,16,0,5,58,23
0105101052,16:59:19,59,16,0,5,59,23
0105201053,17:00:18,75,17,0,5,0,23
0105301054,17:01:38,138,17,0,5,1,23
0105401055,17:03:56,568,17,0,5,3,23
0105501056,17:13:24,88,17,0,5,13,23
0105601057,17:14:52,64,17,0,5,14,23
0105701058,17:16:00,23,17,0,5,16,24
0105801059,17:16:23,26,17,0,5,16,24
0105901060,17:16:49,29,17,0,5,16,24
0106001061,17:17:18,45,17,0,5,17,24
0106101062,17:18:00,102,17,0,5,18,24
0106201063,17:19:00,19,17,0,5,19,24
0106301064,17:19:19,68,17,0,5,19,24
0106401065,17:20:27,122,17,0,5,20,24
0106501066,17:22:29,206,17,0,5,22,24
0106601067,17:25:55,56,17,0,5,25,24
0106701068,17:26:51,109,17,0,5,26,24
0106801069,17:28:40,57,17,0,5,28,24
0106901070,17:29:37,157,17,0,5,29,24
0107001071,17:32:14,118,17,0,5,32,24
0100001001,17:57:11,256,17,0,5,57,25
0100101002,18:00:29,252,18,0,5,0,25
0100201003,18:05:29,272,18,0,5,5,25
0100301004,18:06:29,50,18,0,5,6,25
0100401005,18:07:19,69,18,0,5,7,25
0100501006,18:08:29,161,18,0,5,8,25
0100601007,18:10:47,104,18,0,5,10,26
0100701008,18:12:47,127,18,0,5,12,26
0100801009,18:14:54,217,18,0,5,14,26
0100901010,18:18:31,309,18,0,5,18,26
0101001011,18:23:40,228,18,0,5,23,26
0101101012,18:27:28,347,18,0,5,27,26
0101201013,18:32:21,28,18,0,5,32,26
0101301014,18:32:49,38,18,0,5,32,26
0101401015,18:33:27,140,18,0,5,33,26
0101501016,18:35:47,38,18,0,5,35,26
0101601017,18:36:25,65,18,0,5,36,26
0101701018,18:37:30,56,18,0,5,37,26
0101801019,18:38:26,26,18,0,5,38,26
0101901020,18:38:52,40,18,0,5,38,26
0102001021,18:39:32,56,18,0,5,39,26
0102101022,18:40:43,168,18,0,5,40,27
0102201023,18:42:43,79,18,0,5,42,27
0102301024,18:43:43,183,18,0,5,43,27
0102401025,18:46:46,81,18,0,5,46,27
0102501026,18:48:07,214,18,0,5,48,27
0102601027,18:52:01,109,18,0,5,52,27
0102701028,18:53:01,48,18,0,5,53,27
0102801029,18:54:01,135,18,0,5,54,27
0103701038,19:24:55,173,19,0,5,24,28
0103801039,19:27:48,87,19,0,5,27,28
0103901040,19:29:15,123,19,0,5,29,28
0104001041,19:31:18,83,19,0,5,31,28
0104101042,19:32:41,121,19,0,5,32,28
0104201043,19:34:42,232,19,0,5,34,28
0104301044,19:38:34,87,19,0,5,38,28
0104401045,19:40:01,55,19,0,5,40,28
0104501046,19:40:56,166,19,0,5,40,28
0104601047,19:43:42,106,19,0,5,43,28
0104701048,19:45:28,71,19,0,5,45,28
0104801049,19:46:32,94,19,0,5,46,29
0104901050,19:47:32,129,19,0,5,47,29
0105001051,19:49:41,25,19,0,5,49,29
0105101052,19:50:06,70,19,0,5,50,29
0105201053,19:51:48,74,19,0,5,51,29
0105301054,19:52:48,98,19,0,5,52,29
0105401055,19:54:26,403,19,0,5,54,29
0105501056,20:01:09,63,20,0,5,1,29
0105601057,20:02:12,45,20,0,5,2,29
0105701058,20:03:08,200,20,0,5,3,29
0105801059,20:06:08,135,20,0,5,6,29
0105901060,20:08:23,153,20,0,5,8,29
0106001061,20:10:56,236,20,0,5,10,29
0106101062,20:14:52,96,20,0,5,14,29
0106201063,20:16:28,20,20,0,5,16,29
0106301064,20:16:48,70,20,0,5,16,29
0106401065,20:17:58,126,20,0,5,17,29
0106501066,20:20:04,212,20,0,5,20,29
0106601067,20:23:36,57,20,0,5,23,29
0106701068,20:24:33,113,20,0,5,24,29
0106801069,20:26:26,58,20,0,5,26,29
0106901070,20:27:24,162,20,0,5,27,29
0107001071,20:30:06,122,20,0,5,30,29
0100001001,08:08:56,36,8,0,6,8,5
0100101002,08:09:32,70,8,0,6,9,5
0100201003,08:10:42,25,8,0,6,10,5
0100301004,08:11:07,22,8,0,6,11,5
0100401005,08:11:13,50,8,0,6,11,6
0100501006,08:12:03,111,8,0,6,12,6
0100601007,08:14:13,72,8,0,6,14,6
0100701008,08:15:25,47,8,0,6,15,6
0100801009,08:16:12,81,8,0,6,16,6
0100901010,08:17:33,116,8,0,6,17,6
0101001011,08:19:29,85,8,0,6,19,6
0101101012,08:20:54,130,8,0,6,20,6
0101201013,08:22:50,27,8,0,6,22,6
0101301014,08:23:17,37,8,0,6,23,6
0101401015,08:23:50,133,8,0,6,23,6
0101501016,08:26:03,36,8,0,6,26,6
0101601017,08:26:39,61,8,0,6,26,6
0101701018,08:27:40,54,8,0,6,27,6
0101801019,08:28:50,26,8,0,6,28,6
0101901020,08:29:16,41,8,0,6,29,6
0103701038,08:47:22,49,8,0,6,47,7
0103801039,08:48:11,24,8,0,6,48,7
0103901040,08:48:35,35,8,0,6,48,7
0104001041,08:49:10,23,8,0,6,49,7
0104101042,08:49:33,34,8,0,6,49,7
0104201043,08:50:07,66,8,0,6,50,7
0104301044,08:51:13,24,8,0,6,51,7
0104401045,08:51:37,15,8,0,6,51,7
0104501046,08:51:52,47,8,0,6,51,7
0104601047,08:52:39,30,8,0,6,52,7
0104701048,08:53:09,20,8,0,6,53,7
0104801049,08:53:40,46,8,0,6,53,7
0104901050,08:54:26,36,8,0,6,54,7
0105001051,08:55:02,7,8,0,6,55,7
0105101052,08:55:09,19,8,0,6,55,7
0105201053,08:55:28,24,8,0,6,55,7
0105301054,08:55:40,132,8,0,6,55,7
0105401055,08:57:52,543,8,0,6,57,7
0105501056,09:06:55,85,9,0,6,6,7
0105601057,09:08:20,61,9,0,6,8,7
0105701058,09:09:59,69,9,0,6,9,7
0105801059,09:11:08,77,9,0,6,11,7
0105901060,09:12:25,86,9,0,6,12,7
0106001061,09:13:51,134,9,0,6,13,7
0106101062,09:16:05,54,9,0,6,16,7
0106201063,09:16:59,11,9,0,6,16,7
0106301064,09:17:10,39,9,0,6,17,7
0106401065,09:17:49,71,9,0,6,17,7
0106501066,09:19:00,120,9,0,6,19,7
0106601067,09:21:00,32,9,0,6,21,7
0106701068,09:21:32,64,9,0,6,21,7
0106801069,09:22:36,33,9,0,6,22,7
0106901070,09:23:09,92,9,0,6,23,7
0107001071,09:24:41,69,9,0,6,24,7
0100001001,10:15:02,61,10,0,6,15,10
0100101002,10:16:02,193,10,0,6,16,10
0100201003,10:19:02,43,10,0,6,19,10
0100301004,10:19:45,37,10,0,6,19,10
0100401005,10:20:02,61,10,0,6,20,10
